x1,x2,x3,x4
-0.23623087112461458,-0.5106541984964073,0.10999799996386374,-3.6294820388528684
-1.086606830015373,-0.22838381302428762,0.1053757689821162,2.157649698375658
0.4221844695412411,-0.06282918184788217,0.12832650667212522,-0.7726501229036884
-0.4335352840690364,-0.5094546444854406,0.13024746396511955,1.097782103783948
0.39201844327898383,0.015899989627597977,-0.021540667855725407,0.7148261211274666
0.37067738471198153,0.2931300816512642,-0.11124722168340652,-2.7705654119353986
-0.5193543514224181,0.29854121829557423,-0.01990275892217329,1.9194864708562462
0.2539303804698021,-0.5136342377494377,0.05969247222198037,0.04256154838760252
-0.2253623278219064,-0.510720276109764,0.108882555189619,0.08271255539025602
-0.13865852399550282,-0.23414706573468436,0.008087295747572332,-0.5942101963958706
-0.20408135619604342,0.2180786785539126,0.10070372539408887,-0.16628724254669744
-0.09480668621041727,0.21741432002932526,0.08948880392780444,-0.9220955266994824
-0.15476451911406253,-0.15550337519954938,-0.1432228677649242,1.9146172194247986
0.2526869654146797,-0.5136266781439813,0.05982008461554812,-0.10658198548577863
-0.02296529503862929,-0.43340502105975853,-0.06485269822144958,0.4032346672442671
0.29110919845986216,0.29361383330962654,-0.10308109352077204,-0.2667640550063248
-0.1969153250044991,-0.05906523338543618,0.19186507033501796,-0.7508401948070649
-0.32052930726188933,-0.05831369597167246,0.2045516435667986,-1.5060619774479276
-0.1964499728271725,0.2965780526637354,-0.05304261875923712,-0.05051418074992031
0.09878879432122781,0.017682741448971084,0.008553657618604174,0.2342484310790362
-0.06897646689184794,-0.05984306479892182,0.17873463263698397,0.22031123234044223
-0.10352124080248667,-0.23436069029766116,0.004481136409821812,-0.5254869583383925
-0.05348630996147474,-0.156119117545093,-0.15361710791263283,-0.18269775265786714
-0.09899728421541681,0.21743979765838706,0.08991888738199395,-0.3388410935330623
0.10161227352543503,0.2947659200418933,-0.08363291644989602,-6.867809837515914
-1.6730658004523866,-0.14627254064949696,0.012601255379150425,0.07061436978098937
-0.14174792415033405,-0.23412828307142858,0.008404362640740862,-0.716925569963841
-0.10237219215056301,-0.15582190545954233,-0.14859992204849087,-0.21359881988843693
-0.2907755977925254,-0.5103225822660596,0.11559595625200475,0.49858179574765865
0.2390062822649959,0.016830259502112588,-0.005836942835242012,-0.6281799478000167
-0.048724292996452784,0.01857957853903569,0.023693009581273614,-0.3708571866929587
0.09343662418761087,0.2948156256354433,-0.08279384491326601,-0.11029899082606673
0.052536346041931276,-0.15676370476118356,-0.1644982733362529,-0.3020394316793392
0.0035733885546712085,-0.15646602408001614,-0.15947317719046838,3.4066004054330294
0.633680713958995,-0.5159430104165306,0.02071847973646815,-1.1992005830730514
-0.22552623758276347,-0.1550731643292232,-0.13596055239439786,-0.42783678266434927
-0.3454835363832234,-0.5099899737542233,0.12121066307251215,-0.36049369096141554
-0.011353527225019588,-0.15637527273072965,-0.15794121934309996,0.03614824711198028
-0.043112634449811116,0.21710003508147657,0.08418341402504381,-0.8719312222042064
-0.3824369490884337,-0.23266496311344326,0.03310641402037373,-1.0500797171246028
-0.08001006099740549,0.29587013153218245,-0.06499291306700021,4.893839347565242
1.120899549542916,-0.06707716831828608,0.05661698102855048,-0.9744119766915829
-0.4086064978956545,-0.23250585979300342,0.03579220968298871,1.2470493654036257
0.2661038235511386,0.21522008806500303,0.05244835325552198,2.050038001524963
0.711637915758301,0.2910571398123346,-0.14624019470533461,-0.2949544077318889
0.03636838687544994,0.018062239550409087,0.01495989949963622,-0.49310404811990266
-0.12166780785450972,-0.4328049382061929,-0.05472280325218877,-1.0445488942918248
-0.26248510461010793,-0.43194880959449156,-0.040270644079196186,-0.31069475239303035
0.0013631605075407616,-0.15645258652999117,-0.15924634023022488,0.08891915321230501
-0.10608784111304431,-0.059617438330992534,0.18254339405855913,0.19813598237790273
-0.07819816411255859,-0.059786999535484775,0.17968106066215878,-0.1406553006268524
-0.08826129767917007,0.2173745259519967,0.08881704698400482,1.3031860684575374
0.3370339465660447,-0.43559371277611403,-0.10179962492504378,0.7702615752573848
0.2773968364540448,-0.15813079178755307,-0.18757583322431998,-0.5813899371900354
-0.03677596696710925,0.01850693615765686,0.022466746092303327,-0.4132443742770938
-0.2653063920965114,-0.23337708316869005,0.02108523840722064,-1.8925138626249458
